timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,,IdleTime,Connect,,Latency1,Latency2,Latency3
1650337190624,2323,HTTP Request,200,OK,Thread Group 3-7,text,true,,37675170,32,32,http://localhost:50001/calculationsStored,,0,0,,2738,2351,2251
1650337190446,2571,HTTP Request,200,OK,Thread Group 3-19,text,true,,37675170,32,32,http://localhost:50001/calculationsStored,,0,0,,2276,2799,2518
1650337190623,2450,HTTP Request,200,OK,Thread Group 3-16,text,true,,37675170,32,32,http://localhost:50001/calculationsStored,,0,0,,3159,2898,2378
1650337191075,2104,HTTP Request,200,OK,Thread Group 3-25,text,true,,37675170,32,32,http://localhost:50001/calculationsStored,,0,1,,2187,3242,2002
1650337190330,2862,HTTP Request,200,OK,Thread Group 3-21,text,true,,37675170,32,32,http://localhost:50001/calculationsStored,,0,1,,3156,2510,2751
1650337190273,2982,HTTP Request,200,OK,Thread Group 3-9,text,true,,37675170,32,32,http://localhost:50001/calculationsStored,,0,0,,2073,2372,2934
1650337190876,2506,HTTP Request,200,OK,Thread Group 3-29,text,true,,37675170,33,33,http://localhost:50001/calculationsStored,,0,1,,2412,2453,2431
1650337189733,3664,HTTP Request,200,OK,Thread Group 3-15,text,true,,37675170,33,33,http://localhost:50001/calculationsStored,,0,0,,1985,2938,3594
1650337190840,2716,HTTP Request,200,OK,Thread Group 3-14,text,true,,37675170,33,33,http://localhost:50001/calculationsStored,,0,0,,3009,3144,2596
1650337190860,2735,HTTP Request,200,OK,Thread Group 3-18,text,true,,37675170,33,33,http://localhost:50001/calculationsStored,,0,0,,2359,2644,2682
1650337190796,2800,HTTP Request,200,OK,Thread Group 3-11,text,true,,37675170,33,33,http://localhost:50001/calculationsStored,,0,0,,3118,2000,2697
1650337189995,3735,HTTP Request,200,OK,Thread Group 3-8,text,true,,37675170,33,33,http://localhost:50001/calculationsStored,,0,1,,2145,2550,3683
1650337191297,2586,HTTP Request,200,OK,Thread Group 3-20,text,true,,37675170,33,33,http://localhost:50001/calculationsStored,,0,0,,2371,2790,2499
1650337191245,2640,HTTP Request,200,OK,Thread Group 3-22,text,true,,37675170,33,33,http://localhost:50001/calculationsStored,,0,12,,2770,2331,2547
1650337191583,2397,HTTP Request,200,OK,Thread Group 3-6,text,true,,37675170,34,34,http://localhost:50001/calculationsStored,,0,0,,2326,3730,2322
1650337191481,2735,HTTP Request,200,OK,Thread Group 3-30,text,true,,37675170,34,34,http://localhost:50001/calculationsStored,,0,1,,3481,2394,2697
1650337192131,2135,HTTP Request,200,OK,Thread Group 3-1,text,true,,37675170,34,34,http://localhost:50001/calculationsStored,,0,1,,2453,3419,2097
1650337191896,2530,HTTP Request,200,OK,Thread Group 3-10,text,true,,37675170,34,34,http://localhost:50001/calculationsStored,,0,0,,2441,3301,2469
1650337191043,3402,HTTP Request,200,OK,Thread Group 3-2,text,true,,37675170,34,34,http://localhost:50001/calculationsStored,,0,0,,3385,2863,3320
1650337191895,2734,HTTP Request,200,OK,Thread Group 3-26,text,true,,37675170,35,35,http://localhost:50001/calculationsStored,,0,0,,2986,2713,2639
1650337191690,2945,HTTP Request,200,OK,Thread Group 3-12,text,true,,37675170,35,35,http://localhost:50001/calculationsStored,,0,1,,2675,2462,2871
1650337192326,2423,HTTP Request,200,OK,Thread Group 3-23,text,true,,37675170,35,35,http://localhost:50001/calculationsStored,,0,9,,2740,2458,2357
1650337192246,2584,HTTP Request,200,OK,Thread Group 3-5,text,true,,37675170,35,35,http://localhost:50001/calculationsStored,,0,3,,3289,3588,2532
1650337192085,2892,HTTP Request,200,OK,Thread Group 3-31,text,true,,37675170,35,35,http://localhost:50001/calculationsStored,,0,0,,2355,2953,2847
1650337193017,2116,HTTP Request,200,OK,Thread Group 3-19,text,true,,37675170,36,36,http://localhost:50001/calculationsStored,,0,0,,2954,2891,2013
1650337191583,3581,HTTP Request,200,OK,Thread Group 3-13,text,true,,37675170,36,36,http://localhost:50001/calculationsStored,,0,0,,2670,2227,3459
1650337191798,3497,HTTP Request,200,OK,Thread Group 3-4,text,true,,37675170,36,36,http://localhost:50001/calculationsStored,,0,0,,2554,1887,3415
1650337192961,2500,HTTP Request,200,OK,Thread Group 3-7,text,true,,37675170,36,36,http://localhost:50001/calculationsStored,,0,0,,2899,3094,2444
1650337192897,2620,HTTP Request,200,OK,Thread Group 3-28,text,true,,37675170,36,36,http://localhost:50001/calculationsStored,,0,2,,3275,2748,2586
1650337192351,3476,HTTP Request,200,OK,Thread Group 3-3,text,true,,37675170,37,37,http://localhost:50001/calculationsStored,,0,1,,4178,2534,3329
1650337192532,3284,HTTP Request,200,OK,Thread Group 3-27,text,true,,37675170,37,37,http://localhost:50001/calculationsStored,,0,0,,3767,3443,3184
1650337193083,2763,HTTP Request,200,OK,Thread Group 3-16,text,true,,37675170,37,37,http://localhost:50001/calculationsStored,,0,0,,2771,3113,2597
1650337193596,2260,HTTP Request,200,OK,Thread Group 3-11,text,true,,37675170,37,37,http://localhost:50001/calculationsStored,,0,1,,2532,3061,2175
1650337192630,3336,HTTP Request,200,OK,Thread Group 3-17,text,true,,37675170,37,37,http://localhost:50001/calculationsStored,,0,10,,2813,3676,3290
1650337192405,3718,HTTP Request,200,OK,Thread Group 3-24,text,true,,37675170,37,37,http://localhost:50001/calculationsStored,,0,0,,3238,2776,3641
1650337192690,3467,HTTP Request,200,OK,Thread Group 3-32,text,true,,37675170,37,37,http://localhost:50001/calculationsStored,,0,1,,2924,3043,3397
1650337193596,2704,HTTP Request,200,OK,Thread Group 3-18,text,true,,37675170,38,38,http://localhost:50001/calculationsStored,,0,0,,3287,2852,2633
1650337193255,3053,HTTP Request,200,OK,Thread Group 3-9,text,true,,37675170,38,38,http://localhost:50001/calculationsStored,,0,0,,2966,2676,2979
1650337193192,3271,HTTP Request,200,OK,Thread Group 3-21,text,true,,37675170,38,38,http://localhost:50001/calculationsStored,,0,0,,3703,3028,3210
1650337193383,3258,HTTP Request,200,OK,Thread Group 3-29,text,true,,37675170,38,38,http://localhost:50001/calculationsStored,,0,14,,3241,2492,3155
1650337193397,3267,HTTP Request,200,OK,Thread Group 3-15,text,true,,37675170,38,38,http://localhost:50001/calculationsStored,,0,1,,4263,2449,3190
1650337193730,3103,HTTP Request,200,OK,Thread Group 3-8,text,true,,37675170,38,38,http://localhost:50001/calculationsStored,,0,0,,3295,2209,3048
1650337193556,3382,HTTP Request,200,OK,Thread Group 3-14,text,true,,37675170,39,39,http://localhost:50001/calculationsStored,,0,0,,3286,2213,3298
1650337193883,3109,HTTP Request,200,OK,Thread Group 3-20,text,true,,37675170,39,39,http://localhost:50001/calculationsStored,,0,1,,3341,3596,2970
1650337193885,3301,HTTP Request,200,OK,Thread Group 3-22,text,true,,37675170,39,39,http://localhost:50001/calculationsStored,,0,0,,2983,1982,3246
1650337193293,3944,HTTP Request,200,OK,Thread Group 3-33,text,true,,37675170,39,39,http://localhost:50001/calculationsStored,,0,1,,2924,3155,3858
1650337194445,2801,HTTP Request,200,OK,Thread Group 3-2,text,true,,37675170,39,39,http://localhost:50001/calculationsStored,,0,4,,3270,3768,2727
1650337193988,3426,HTTP Request,200,OK,Thread Group 3-6,text,true,,37675170,39,39,http://localhost:50001/calculationsStored,,0,1,,2801,2836,3350
1650337194432,3128,HTTP Request,200,OK,Thread Group 3-10,text,true,,37675170,40,40,http://localhost:50001/calculationsStored,,0,0,,3496,3518,3026
1650337193895,3685,HTTP Request,200,OK,Thread Group 3-34,text,true,,37675170,40,40,http://localhost:50001/calculationsStored,,0,0,,3263,3697,3568
1650337193179,4408,HTTP Request,200,OK,Thread Group 3-25,text,true,,37675170,40,40,http://localhost:50001/calculationsStored,,0,1,,2046,3007,4271
1650337194216,3548,HTTP Request,200,OK,Thread Group 3-30,text,true,,37675170,40,40,http://localhost:50001/calculationsStored,,0,0,,3196,3434,3472
1650337194266,3545,HTTP Request,200,OK,Thread Group 3-1,text,true,,37675170,40,40,http://localhost:50001/calculationsStored,,0,4,,2379,3296,3484
1650337194636,3242,HTTP Request,200,OK,Thread Group 3-12,text,true,,37675170,40,40,http://localhost:50001/calculationsStored,,0,0,,3439,3236,3186
1650337194830,3145,HTTP Request,200,OK,Thread Group 3-5,text,true,,37675170,40,40,http://localhost:50001/calculationsStored,,0,0,,3463,2678,3087
1650337194633,3506,HTTP Request,200,OK,Thread Group 3-26,text,true,,37675170,41,41,http://localhost:50001/calculationsStored,,0,0,,3229,2603,3444
1650337195461,2705,HTTP Request,200,OK,Thread Group 3-7,text,true,,37675170,41,41,http://localhost:50001/calculationsStored,,0,0,,3175,2985,2642
1650337194977,3275,HTTP Request,200,OK,Thread Group 3-31,text,true,,37675170,41,41,http://localhost:50001/calculationsStored,,0,1,,3139,3450,3228
1650337195134,3235,HTTP Request,200,OK,Thread Group 3-19,text,true,,37675170,41,41,http://localhost:50001/calculationsStored,,0,0,,2799,3148,3160
1650337195518,2946,HTTP Request,200,OK,Thread Group 3-28,text,true,,37675170,41,41,http://localhost:50001/calculationsStored,,0,0,,3168,3162,2904
1650337195295,3373,HTTP Request,200,OK,Thread Group 3-4,text,true,,37675170,41,41,http://localhost:50001/calculationsStored,,0,0,,3566,2834,3277
1650337194749,3974,HTTP Request,200,OK,Thread Group 3-23,text,true,,37675170,42,42,http://localhost:50001/calculationsStored,,0,0,,2609,3255,3853
1650337195827,2916,HTTP Request,200,OK,Thread Group 3-3,text,true,,37675170,42,42,http://localhost:50001/calculationsStored,,0,1,,2954,3613,2782
1650337194495,4267,HTTP Request,200,OK,Thread Group 3-35,text,true,,37675170,42,42,http://localhost:50001/calculationsStored,,0,0,,2512,3064,4189
1650337195164,3715,HTTP Request,200,OK,Thread Group 3-13,text,true,,37675170,42,42,http://localhost:50001/calculationsStored,,0,0,,2932,4240,3658
1650337195096,3862,HTTP Request,200,OK,Thread Group 3-36,text,true,,37675170,42,42,http://localhost:50001/calculationsStored,,0,0,,3229,2990,3792
1650337195846,3279,HTTP Request,200,OK,Thread Group 3-16,text,true,,37675170,42,42,http://localhost:50001/calculationsStored,,0,1,,3883,3193,3230
1650337196295,2988,HTTP Request,200,OK,Thread Group 3-38,text,true,,37675170,42,42,http://localhost:50001/calculationsStored,,0,1,,3427,3135,2938
1650337195828,3614,HTTP Request,200,OK,Thread Group 3-27,text,true,,37675170,43,43,http://localhost:50001/calculationsStored,,0,0,,3049,2675,3532
1650337195696,3750,HTTP Request,200,OK,Thread Group 3-37,text,true,,37675170,43,43,http://localhost:50001/calculationsStored,,0,1,,2979,3212,3672
1650337196123,3480,HTTP Request,200,OK,Thread Group 3-24,text,true,,37675170,43,43,http://localhost:50001/calculationsStored,,0,1,,2521,4070,3418
1650337195856,3800,HTTP Request,200,OK,Thread Group 3-11,text,true,,37675170,43,43,http://localhost:50001/calculationsStored,,0,1,,2638,2720,3710
1650337196664,3131,HTTP Request,200,OK,Thread Group 3-15,text,true,,37675170,43,43,http://localhost:50001/calculationsStored,,0,2,,3684,3879,3050
1650337196157,3781,HTTP Request,200,OK,Thread Group 3-32,text,true,,37675170,44,44,http://localhost:50001/calculationsStored,,0,3,,3415,3327,3723
1650337196463,3604,HTTP Request,200,OK,Thread Group 3-21,text,true,,37675170,44,44,http://localhost:50001/calculationsStored,,0,1,,3596,2890,3562
1650337196899,3422,HTTP Request,200,OK,Thread Group 3-39,text,true,,37675170,44,44,http://localhost:50001/calculationsStored,,0,0,,4162,3707,3348
1650337195966,4361,HTTP Request,200,OK,Thread Group 3-17,text,true,,37675170,44,44,http://localhost:50001/calculationsStored,,0,1,,3519,3444,4277
1650337196300,4207,HTTP Request,200,OK,Thread Group 3-18,text,true,,37675170,45,45,http://localhost:50001/calculationsStored,,0,1,,3082,3350,4134
1650337196641,3974,HTTP Request,200,OK,Thread Group 3-29,text,true,,37675170,45,45,http://localhost:50001/calculationsStored,,0,8,,3028,3156,3907
1650337196833,3952,HTTP Request,200,OK,Thread Group 3-8,text,true,,37675170,45,45,http://localhost:50001/calculationsStored,,0,1,,3458,3958,3889
1650337197414,3511,HTTP Request,200,OK,Thread Group 3-6,text,true,,37675170,45,45,http://localhost:50001/calculationsStored,,0,0,,3154,3911,3425
1650337197587,3324,HTTP Request,200,OK,Thread Group 3-25,text,true,,37675170,45,45,http://localhost:50001/calculationsStored,,0,0,,3740,3174,3245
1650337197246,3782,HTTP Request,200,OK,Thread Group 3-2,text,true,,37675170,45,45,http://localhost:50001/calculationsStored,,0,1,,3311,3577,3705
1650337197186,3863,HTTP Request,200,OK,Thread Group 3-22,text,true,,37675170,45,45,http://localhost:50001/calculationsStored,,0,1,,3401,3162,3746
1650337196309,4877,HTTP Request,200,OK,Thread Group 3-9,text,true,,37675170,46,46,http://localhost:50001/calculationsStored,,0,0,,3188,3768,4811
1650337196938,4451,HTTP Request,200,OK,Thread Group 3-14,text,true,,37675170,46,46,http://localhost:50001/calculationsStored,,0,8,,3054,3696,4294
1650337196992,4426,HTTP Request,200,OK,Thread Group 3-20,text,true,,37675170,46,46,http://localhost:50001/calculationsStored,,0,1,,2811,3109,4288
1650337197580,3870,HTTP Request,200,OK,Thread Group 3-34,text,true,,37675170,46,46,http://localhost:50001/calculationsStored,,0,0,,3649,4756,3755
1650337197561,3891,HTTP Request,200,OK,Thread Group 3-10,text,true,,37675170,46,46,http://localhost:50001/calculationsStored,,0,1,,3659,3728,3758
1650337197507,4149,HTTP Request,200,OK,Thread Group 3-40,text,true,,37675170,46,46,http://localhost:50001/calculationsStored,,0,0,,3716,3946,4084
1650337197237,4502,HTTP Request,200,OK,Thread Group 3-33,text,true,,37675170,47,47,http://localhost:50001/calculationsStored,,0,0,,3476,3622,4458
1650337198252,3628,HTTP Request,200,OK,Thread Group 3-31,text,true,,37675170,47,47,http://localhost:50001/calculationsStored,,0,0,,4249,3579,3545
1650337197811,4069,HTTP Request,200,OK,Thread Group 3-1,text,true,,37675170,47,47,http://localhost:50001/calculationsStored,,0,0,,3555,3950,3967
1650337198465,3547,HTTP Request,200,OK,Thread Group 3-28,text,true,,37675170,47,47,http://localhost:50001/calculationsStored,,0,0,,4366,4194,3486
1650337198369,3754,HTTP Request,200,OK,Thread Group 3-19,text,true,,37675170,47,47,http://localhost:50001/calculationsStored,,0,0,,3662,3817,3681
1650337198139,4099,HTTP Request,200,OK,Thread Group 3-26,text,true,,37675170,47,47,http://localhost:50001/calculationsStored,,0,1,,3243,3603,4043
1650337197975,4337,HTTP Request,200,OK,Thread Group 3-5,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,1,,3969,3761,4279
1650337198166,4266,HTTP Request,200,OK,Thread Group 3-7,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,3594,4806,4222
1650337198668,3881,HTTP Request,200,OK,Thread Group 3-4,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,2,,4072,3114,3816
1650337197764,4952,HTTP Request,200,OK,Thread Group 3-30,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,3921,3829,4896
1650337198713,4088,HTTP Request,200,OK,Thread Group 3-42,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,4127,3516,4007
1650337199446,3381,HTTP Request,200,OK,Thread Group 3-37,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,4222,3637,3279
1650337198879,4035,HTTP Request,200,OK,Thread Group 3-13,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,3370,3971,3995
1650337197878,5170,HTTP Request,200,OK,Thread Group 3-12,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,3796,3341,5110
1650337198762,4323,HTTP Request,200,OK,Thread Group 3-35,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,14,,3848,4478,4255
1650337199603,3530,HTTP Request,200,OK,Thread Group 3-24,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,4302,4053,3468
1650337199283,3968,HTTP Request,200,OK,Thread Group 3-38,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,4353,4246,3922
1650337198097,5202,HTTP Request,200,OK,Thread Group 3-41,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,4007,3341,5122
1650337198725,4638,HTTP Request,200,OK,Thread Group 3-23,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,8,,3946,3746,4579
1650337198756,4712,HTTP Request,200,OK,Thread Group 3-3,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,3758,3899,4645
1650337199795,3835,HTTP Request,200,OK,Thread Group 3-15,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,7,,4343,3731,3757
1650337199297,4348,HTTP Request,200,OK,Thread Group 3-43,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4363,4324,4255
1650337198958,4842,HTTP Request,200,OK,Thread Group 3-36,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,7,,3729,4616,4775
1650337199442,4479,HTTP Request,200,OK,Thread Group 3-27,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,2,,3815,3622,4423
1650337200321,3775,HTTP Request,200,OK,Thread Group 3-39,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,4,,4210,3972,3711
1650337199125,4993,HTTP Request,200,OK,Thread Group 3-16,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,3950,4535,4890
1650337199904,4273,HTTP Request,200,OK,Thread Group 3-44,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,3485,4077,4224
1650337199657,4683,HTTP Request,200,OK,Thread Group 3-11,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4704,3993,4618
1650337201028,3406,HTTP Request,200,OK,Thread Group 3-2,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4321,4508,3337
1650337200327,4239,HTTP Request,200,OK,Thread Group 3-17,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4224,4127,4184
1650337199938,4679,HTTP Request,200,OK,Thread Group 3-32,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4100,3820,4648
1650337200497,4240,HTTP Request,200,OK,Thread Group 3-45,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4344,3856,4165
1650337200926,3839,HTTP Request,200,OK,Thread Group 3-6,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4217,4014,3767
1650337200074,4812,HTTP Request,200,OK,Thread Group 3-21,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4144,4299,4779
1650337201186,3844,HTTP Request,200,OK,Thread Group 3-9,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4457,3540,3795
1650337201418,3818,HTTP Request,200,OK,Thread Group 3-20,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4700,3851,3696
1650337200507,4754,HTTP Request,200,OK,Thread Group 3-18,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,5,,4007,4316,4654
1650337200615,4677,HTTP Request,200,OK,Thread Group 3-29,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4494,3620,4598
1650337201096,4278,HTTP Request,200,OK,Thread Group 3-46,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4295,4323,4207
1650337200927,4702,HTTP Request,200,OK,Thread Group 3-25,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4618,4531,4616
1650337201696,3965,HTTP Request,200,OK,Thread Group 3-47,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4428,4396,3880
1650337201049,4773,HTTP Request,200,OK,Thread Group 3-22,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4263,4229,4705
1650337201739,4253,HTTP Request,200,OK,Thread Group 3-33,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4190,4974,4205
1650337201452,4639,HTTP Request,200,OK,Thread Group 3-10,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,5,,4560,4487,4579
1650337201880,4316,HTTP Request,200,OK,Thread Group 3-31,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4236,4401,4223
1650337201389,4837,HTTP Request,200,OK,Thread Group 3-14,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,2,,4515,4448,4786
1650337201656,4607,HTTP Request,200,OK,Thread Group 3-40,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,3963,4063,4501
1650337200785,5525,HTTP Request,200,OK,Thread Group 3-8,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,3954,4063,5497
1650337202312,4210,HTTP Request,200,OK,Thread Group 3-5,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4342,4507,4140
1650337202012,4505,HTTP Request,200,OK,Thread Group 3-28,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4530,4548,4420
1650337201880,4764,HTTP Request,200,OK,Thread Group 3-1,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4481,4180,4684
1650337201450,5206,HTTP Request,200,OK,Thread Group 3-34,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4775,4304,5122
1650337202301,4516,HTTP Request,200,OK,Thread Group 3-48,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4177,5032,4438
1650337202239,4578,HTTP Request,200,OK,Thread Group 3-26,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4313,4753,4489
1650337202432,4472,HTTP Request,200,OK,Thread Group 3-7,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4196,4839,4415
1650337202550,4463,HTTP Request,200,OK,Thread Group 3-4,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,11,,4551,4627,4394
1650337203048,4078,HTTP Request,200,OK,Thread Group 3-12,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4488,4695,3978
1650337202123,5039,HTTP Request,200,OK,Thread Group 3-19,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4531,4112,4958
1650337202716,4557,HTTP Request,200,OK,Thread Group 3-30,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4254,4815,4504
1650337202914,4440,HTTP Request,200,OK,Thread Group 3-13,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4559,4789,4370
1650337202801,4653,HTTP Request,200,OK,Thread Group 3-42,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,3921,4671,4586
1650337203133,4404,HTTP Request,200,OK,Thread Group 3-24,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4404,4617,4352
1650337202902,4979,HTTP Request,200,OK,Thread Group 3-49,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4643,4251,4838
1650337202827,5016,HTTP Request,200,OK,Thread Group 3-37,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4098,4708,4883
1650337203645,4238,HTTP Request,200,OK,Thread Group 3-43,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,5214,4782,4110
1650337203631,4356,HTTP Request,200,OK,Thread Group 3-15,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4670,4685,4269
1650337203299,4756,HTTP Request,200,OK,Thread Group 3-41,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,5063,4681,4710
1650337203251,4887,HTTP Request,200,OK,Thread Group 3-38,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4118,4390,4806
1650337203363,4881,HTTP Request,200,OK,Thread Group 3-23,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4919,5299,4825
1650337203468,4957,HTTP Request,200,OK,Thread Group 3-3,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4953,4699,4908
1650337203502,5060,HTTP Request,200,OK,Thread Group 3-50,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4824,4124,4954
1650337203801,4795,HTTP Request,200,OK,Thread Group 3-36,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4544,4405,4733
1650337203085,5647,HTTP Request,200,OK,Thread Group 3-35,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4536,5105,5586
1650337204096,4883,HTTP Request,200,OK,Thread Group 3-39,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4619,4300,4842
1650337203922,5185,HTTP Request,200,OK,Thread Group 3-27,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4800,5384,5127
1650337204340,4881,HTTP Request,200,OK,Thread Group 3-11,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,5355,4669,4816
1650337204177,5162,HTTP Request,200,OK,Thread Group 3-44,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4983,5250,5111
1650337204118,5404,HTTP Request,200,OK,Thread Group 3-16,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4762,5160,5276
1650337205261,4424,HTTP Request,200,OK,Thread Group 3-18,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,2,,5637,5071,4201
1650337204765,4921,HTTP Request,200,OK,Thread Group 3-6,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,1,,5664,5279,4749
1650337204618,5192,HTTP Request,200,OK,Thread Group 3-32,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,4573,5243,5125
1650337205630,4262,HTTP Request,200,OK,Thread Group 3-25,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,5024,4174,4223
1650337205374,4762,HTTP Request,200,OK,Thread Group 3-46,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,4398,5059,4705
1650337204737,5598,HTTP Request,200,OK,Thread Group 3-45,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,5267,5124,5476
1650337205661,4747,HTTP Request,200,OK,Thread Group 3-47,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,1,,4857,5527,4564
1650337205237,5267,HTTP Request,200,OK,Thread Group 3-20,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,5011,5600,4988
1650337204435,6082,HTTP Request,200,OK,Thread Group 3-2,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,5164,5955,5745
1650337205822,4785,HTTP Request,200,OK,Thread Group 3-22,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,4879,5416,4598
1650337205292,5332,HTTP Request,200,OK,Thread Group 3-29,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,4673,5117,5244
1650337204887,5890,HTTP Request,200,OK,Thread Group 3-21,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,4731,4022,5843
1650337205992,4994,HTTP Request,200,OK,Thread Group 3-33,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,4625,3520,4866
1650337206205,4830,HTTP Request,200,OK,Thread Group 3-31,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,4659,4965,4692
1650337205030,6020,HTTP Request,200,OK,Thread Group 3-9,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,6,,4548,5344,5885
1650337207013,4038,HTTP Request,200,OK,Thread Group 3-4,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,4,,5679,4968,3899
1650337206094,5082,HTTP Request,200,OK,Thread Group 3-10,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,5594,4563,5024
