timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,,IdleTime,Connect,,Latency,Latency,Latency
1650338882159,2700,HTTP Request,200,OK,Thread Group 3-19,text,true,,37675170,33,33,http://localhost:50001/calculationsStored,,0,6,,2627,2758,3726
1650338881558,3387,HTTP Request,200,OK,Thread Group 3-11,text,true,,37675170,34,34,http://localhost:50001/calculationsStored,,0,0,,3314,2854,3476
1650338882693,2410,HTTP Request,200,OK,Thread Group 3-4,text,true,,37675170,34,34,http://localhost:50001/calculationsStored,,0,0,,2374,3098,2412
1650338882502,2849,HTTP Request,200,OK,Thread Group 3-30,text,true,,37675170,34,34,http://localhost:50001/calculationsStored,,0,1,,2727,2705,2928
1650338882514,2885,HTTP Request,200,OK,Thread Group 3-1,text,true,,37675170,34,34,http://localhost:50001/calculationsStored,,0,0,,2786,3147,2946
1650338882499,3007,HTTP Request,200,OK,Thread Group 3-26,text,true,,37675170,35,35,http://localhost:50001/calculationsStored,,0,0,,2931,2844,3316
1650338882787,2820,HTTP Request,200,OK,Thread Group 3-25,text,true,,37675170,35,35,http://localhost:50001/calculationsStored,,0,1,,2724,2846,4146
1650338882918,2690,HTTP Request,200,OK,Thread Group 3-24,text,true,,37675170,35,35,http://localhost:50001/calculationsStored,,0,0,,2608,2929,3449
1650338882631,3115,HTTP Request,200,OK,Thread Group 3-6,text,true,,37675170,35,35,http://localhost:50001/calculationsStored,,0,0,,3039,3460,3286
1650338883255,2770,HTTP Request,200,OK,Thread Group 3-12,text,true,,37675170,35,35,http://localhost:50001/calculationsStored,,0,1,,2671,3622,3034
1650338883091,3040,HTTP Request,200,OK,Thread Group 3-31,text,true,,37675170,36,36,http://localhost:50001/calculationsStored,,0,2,,3000,2652,2989
1650338883684,2914,HTTP Request,200,OK,Thread Group 3-32,text,true,,37675170,36,36,http://localhost:50001/calculationsStored,,0,0,,2756,2897,3525
1650338883186,3422,HTTP Request,200,OK,Thread Group 3-14,text,true,,37675170,36,36,http://localhost:50001/calculationsStored,,0,0,,3288,3593,3414
1650338883256,3376,HTTP Request,200,OK,Thread Group 3-23,text,true,,37675170,36,36,http://localhost:50001/calculationsStored,,0,0,,3286,3300,2723
1650338883221,3583,HTTP Request,200,OK,Thread Group 3-7,text,true,,37675170,37,37,http://localhost:50001/calculationsStored,,0,23,,3514,4026,2614
1650338883311,3868,HTTP Request,200,OK,Thread Group 3-2,text,true,,37675170,37,37,http://localhost:50001/calculationsStored,,0,0,,3780,3428,3119
1650338883230,3962,HTTP Request,200,OK,Thread Group 3-5,text,true,,37675170,37,37,http://localhost:50001/calculationsStored,,0,14,,3873,3365,3077
1650338883821,3639,HTTP Request,200,OK,Thread Group 3-13,text,true,,37675170,38,38,http://localhost:50001/calculationsStored,,0,0,,3492,2556,3363
1650338884087,3378,HTTP Request,200,OK,Thread Group 3-21,text,true,,37675170,38,38,http://localhost:50001/calculationsStored,,0,0,,3258,3651,2348
1650338883626,3847,HTTP Request,200,OK,Thread Group 3-27,text,true,,37675170,38,38,http://localhost:50001/calculationsStored,,0,0,,3674,3314,3916
1650338884023,3455,HTTP Request,200,OK,Thread Group 3-22,text,true,,37675170,38,38,http://localhost:50001/calculationsStored,,0,4,,3311,2968,3663
1650338884529,2986,HTTP Request,200,OK,Thread Group 3-3,text,true,,37675170,38,38,http://localhost:50001/calculationsStored,,0,1,,2805,3240,4106
1650338883518,4342,HTTP Request,200,OK,Thread Group 3-9,text,true,,37675170,38,38,http://localhost:50001/calculationsStored,,0,1,,4204,3334,3190
1650338884859,3003,HTTP Request,200,OK,Thread Group 3-19,text,true,,37675170,38,38,http://localhost:50001/calculationsStored,,0,0,,2809,3071,3049
1650338884240,3645,HTTP Request,200,OK,Thread Group 3-16,text,true,,37675170,38,38,http://localhost:50001/calculationsStored,,0,1,,3490,3766,2741
1650338884549,3358,HTTP Request,200,OK,Thread Group 3-18,text,true,,37675170,39,39,http://localhost:50001/calculationsStored,,0,0,,3187,3962,3670
1650338883873,4035,HTTP Request,200,OK,Thread Group 3-15,text,true,,37675170,39,39,http://localhost:50001/calculationsStored,,0,2,,3875,3698,3420
1650338884288,3688,HTTP Request,200,OK,Thread Group 3-33,text,true,,37675170,39,39,http://localhost:50001/calculationsStored,,0,0,,3632,4234,3008
1650338883428,4672,HTTP Request,200,OK,Thread Group 3-10,text,true,,37675170,39,39,http://localhost:50001/calculationsStored,,0,1,,4581,4628,3390
1650338884779,3369,HTTP Request,200,OK,Thread Group 3-20,text,true,,37675170,39,39,http://localhost:50001/calculationsStored,,0,1,,3305,2988,2582
1650338885103,3212,HTTP Request,200,OK,Thread Group 3-4,text,true,,37675170,39,39,http://localhost:50001/calculationsStored,,0,1,,3129,3087,3559
1650338884621,3896,HTTP Request,200,OK,Thread Group 3-29,text,true,,37675170,40,40,http://localhost:50001/calculationsStored,,0,3,,3798,3602,3675
1650338884608,3925,HTTP Request,200,OK,Thread Group 3-17,text,true,,37675170,40,40,http://localhost:50001/calculationsStored,,0,1,,3787,3698,3548
1650338884629,3915,HTTP Request,200,OK,Thread Group 3-8,text,true,,37675170,40,40,http://localhost:50001/calculationsStored,,0,1,,3789,2940,2880
1650338884884,3940,HTTP Request,200,OK,Thread Group 3-34,text,true,,37675170,40,40,http://localhost:50001/calculationsStored,,0,0,,3846,3779,2442
1650338885355,3505,HTTP Request,200,OK,Thread Group 3-30,text,true,,37675170,40,40,http://localhost:50001/calculationsStored,,0,0,,3436,4348,3315
1650338885400,3642,HTTP Request,200,OK,Thread Group 3-1,text,true,,37675170,40,40,http://localhost:50001/calculationsStored,,0,0,,3510,3956,3317
1650338885493,3559,HTTP Request,200,OK,Thread Group 3-35,text,true,,37675170,40,40,http://localhost:50001/calculationsStored,,0,0,,3468,3489,3521
1650338885608,3457,HTTP Request,200,OK,Thread Group 3-24,text,true,,37675170,40,40,http://localhost:50001/calculationsStored,,0,0,,3366,3398,3689
1650338885607,3626,HTTP Request,200,OK,Thread Group 3-25,text,true,,37675170,41,41,http://localhost:50001/calculationsStored,,0,0,,3503,3224,2768
1650338886025,3268,HTTP Request,200,OK,Thread Group 3-12,text,true,,37675170,41,41,http://localhost:50001/calculationsStored,,0,1,,3161,3528,3072
1650338885506,3795,HTTP Request,200,OK,Thread Group 3-26,text,true,,37675170,41,41,http://localhost:50001/calculationsStored,,0,1,,3622,4002,4038
1650338884814,4506,HTTP Request,200,OK,Thread Group 3-28,text,true,,37675170,41,41,http://localhost:50001/calculationsStored,,0,0,,4364,2847,4284
1650338884945,4425,HTTP Request,200,OK,Thread Group 3-11,text,true,,37675170,41,41,http://localhost:50001/calculationsStored,,0,7,,4384,4252,3909
1650338886684,2799,HTTP Request,200,OK,Thread Group 3-37,text,true,,37675170,41,41,http://localhost:50001/calculationsStored,,0,0,,2748,3549,3509
1650338886131,3541,HTTP Request,200,OK,Thread Group 3-31,text,true,,37675170,41,41,http://localhost:50001/calculationsStored,,0,1,,3483,3910,3058
1650338886599,3157,HTTP Request,200,OK,Thread Group 3-32,text,true,,37675170,42,42,http://localhost:50001/calculationsStored,,0,22,,3097,3660,4604
1650338886087,3698,HTTP Request,200,OK,Thread Group 3-36,text,true,,37675170,42,42,http://localhost:50001/calculationsStored,,0,0,,3618,3965,3752
1650338885746,4157,HTTP Request,200,OK,Thread Group 3-6,text,true,,37675170,42,42,http://localhost:50001/calculationsStored,,0,1,,4069,3250,3635
1650338886608,3338,HTTP Request,200,OK,Thread Group 3-14,text,true,,37675170,42,42,http://localhost:50001/calculationsStored,,0,18,,3262,3300,3802
1650338887186,2896,HTTP Request,200,OK,Thread Group 3-2,text,true,,37675170,42,42,http://localhost:50001/calculationsStored,,0,0,,2839,3861,3173
1650338887284,2959,HTTP Request,200,OK,Thread Group 3-38,text,true,,37675170,42,42,http://localhost:50001/calculationsStored,,0,0,,2845,4119,3738
1650338887192,3069,HTTP Request,200,OK,Thread Group 3-5,text,true,,37675170,42,42,http://localhost:50001/calculationsStored,,0,7,,2994,4122,3334
1650338887460,2963,HTTP Request,200,OK,Thread Group 3-13,text,true,,37675170,43,43,http://localhost:50001/calculationsStored,,0,5,,2892,3019,3635
1650338886635,3923,HTTP Request,200,OK,Thread Group 3-23,text,true,,37675170,43,43,http://localhost:50001/calculationsStored,,0,0,,3867,3592,3637
1650338886804,3833,HTTP Request,200,OK,Thread Group 3-7,text,true,,37675170,43,43,http://localhost:50001/calculationsStored,,0,0,,3766,3313,2863
1650338887515,3319,HTTP Request,200,OK,Thread Group 3-3,text,true,,37675170,43,43,http://localhost:50001/calculationsStored,,0,0,,3248,3246,4011
1650338887478,3424,HTTP Request,200,OK,Thread Group 3-22,text,true,,37675170,44,44,http://localhost:50001/calculationsStored,,0,0,,3365,3817,3287
1650338887465,3459,HTTP Request,200,OK,Thread Group 3-21,text,true,,37675170,44,44,http://localhost:50001/calculationsStored,,0,1,,3367,3635,4310
1650338887862,3234,HTTP Request,200,OK,Thread Group 3-19,text,true,,37675170,44,44,http://localhost:50001/calculationsStored,,0,5,,3167,4158,3422
1650338887473,3654,HTTP Request,200,OK,Thread Group 3-27,text,true,,37675170,44,44,http://localhost:50001/calculationsStored,,0,37,,3527,3647,4156
1650338887887,3435,HTTP Request,200,OK,Thread Group 3-39,text,true,,37675170,44,44,http://localhost:50001/calculationsStored,,0,1,,3387,3476,2907
1650338887908,3481,HTTP Request,200,OK,Thread Group 3-18,text,true,,37675170,44,44,http://localhost:50001/calculationsStored,,0,0,,3451,4299,3996
1650338887908,3640,HTTP Request,200,OK,Thread Group 3-15,text,true,,37675170,45,45,http://localhost:50001/calculationsStored,,0,0,,3555,5027,3541
1650338887860,3790,HTTP Request,200,OK,Thread Group 3-9,text,true,,37675170,45,45,http://localhost:50001/calculationsStored,,0,6,,3719,3797,4001
1650338887885,3849,HTTP Request,200,OK,Thread Group 3-16,text,true,,37675170,45,45,http://localhost:50001/calculationsStored,,0,23,,3792,4061,3342
1650338888534,3498,HTTP Request,200,OK,Thread Group 3-17,text,true,,37675170,45,45,http://localhost:50001/calculationsStored,,0,1,,3402,3759,3922
1650338887976,4073,HTTP Request,200,OK,Thread Group 3-33,text,true,,37675170,45,45,http://localhost:50001/calculationsStored,,0,1,,3890,4217,3574
1650338888546,3688,HTTP Request,200,OK,Thread Group 3-8,text,true,,37675170,46,46,http://localhost:50001/calculationsStored,,0,0,,3632,3533,4573
1650338889094,3221,HTTP Request,200,OK,Thread Group 3-41,text,true,,37675170,46,46,http://localhost:50001/calculationsStored,,0,0,,3162,3889,3608
1650338888518,3913,HTTP Request,200,OK,Thread Group 3-29,text,true,,37675170,46,46,http://localhost:50001/calculationsStored,,0,0,,3869,3358,4297
1650338888148,4483,HTTP Request,200,OK,Thread Group 3-20,text,true,,37675170,46,46,http://localhost:50001/calculationsStored,,0,0,,4426,3905,3791
1650338888861,3854,HTTP Request,200,OK,Thread Group 3-30,text,true,,37675170,47,47,http://localhost:50001/calculationsStored,,0,0,,3785,4013,4482
1650338888101,4672,HTTP Request,200,OK,Thread Group 3-10,text,true,,37675170,47,47,http://localhost:50001/calculationsStored,,0,0,,4600,4760,4214
1650338889067,3928,HTTP Request,200,OK,Thread Group 3-24,text,true,,37675170,47,47,http://localhost:50001/calculationsStored,,0,0,,3843,4100,4443
1650338888486,4744,HTTP Request,200,OK,Thread Group 3-40,text,true,,37675170,47,47,http://localhost:50001/calculationsStored,,0,0,,4635,4284,3897
1650338888825,4420,HTTP Request,200,OK,Thread Group 3-34,text,true,,37675170,47,47,http://localhost:50001/calculationsStored,,0,1,,4272,4063,3812
1650338889053,4255,HTTP Request,200,OK,Thread Group 3-35,text,true,,37675170,47,47,http://localhost:50001/calculationsStored,,0,0,,4087,4854,3738
1650338888317,4997,HTTP Request,200,OK,Thread Group 3-4,text,true,,37675170,47,47,http://localhost:50001/calculationsStored,,0,0,,4801,4200,4590
1650338889234,4104,HTTP Request,200,OK,Thread Group 3-25,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,4000,4509,4249
1650338889302,4053,HTTP Request,200,OK,Thread Group 3-26,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,3899,3429,3885
1650338889043,4432,HTTP Request,200,OK,Thread Group 3-1,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,4386,4258,4054
1650338889322,4345,HTTP Request,200,OK,Thread Group 3-28,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,4271,3596,3831
1650338889295,4372,HTTP Request,200,OK,Thread Group 3-12,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,4288,3493,4410
1650338889687,4125,HTTP Request,200,OK,Thread Group 3-42,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,4024,3968,3702
1650338889484,4355,HTTP Request,200,OK,Thread Group 3-37,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,4259,4854,4584
1650338889371,4469,HTTP Request,200,OK,Thread Group 3-11,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,1,,4362,4272,4343
1650338889757,4254,HTTP Request,200,OK,Thread Group 3-32,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,5,,4204,4813,4286
1650338889786,4384,HTTP Request,200,OK,Thread Group 3-36,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,4310,4780,4438
1650338889673,4613,HTTP Request,200,OK,Thread Group 3-31,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,14,,4533,4899,4760
1650338890083,4210,HTTP Request,200,OK,Thread Group 3-2,text,true,,37675170,49,49,http://localhost:50001/calculationsStored,,0,0,,4142,5126,3989
1650338890559,3995,HTTP Request,200,OK,Thread Group 3-23,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,3889,4417,4175
1650338890295,4259,HTTP Request,200,OK,Thread Group 3-43,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,3,,4155,4148,3728
1650338889904,4651,HTTP Request,200,OK,Thread Group 3-6,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,2,,4544,5297,3944
1650338890638,4144,HTTP Request,200,OK,Thread Group 3-7,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4063,4281,4322
1650338890424,4372,HTTP Request,200,OK,Thread Group 3-13,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4277,4346,4073
1650338890244,4652,HTTP Request,200,OK,Thread Group 3-38,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4598,3949,4730
1650338890262,4746,HTTP Request,200,OK,Thread Group 3-5,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,17,,4690,4212,4202
1650338889947,5206,HTTP Request,200,OK,Thread Group 3-14,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,5155,4797,4324
1650338890838,4354,HTTP Request,200,OK,Thread Group 3-3,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4289,4814,5432
1650338890896,4574,HTTP Request,200,OK,Thread Group 3-44,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4507,5552,4755
1650338890903,4753,HTTP Request,200,OK,Thread Group 3-22,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4683,4736,4804
1650338890925,4773,HTTP Request,200,OK,Thread Group 3-21,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4665,3968,4823
1650338891735,4090,HTTP Request,200,OK,Thread Group 3-16,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4007,5241,4744
1650338892052,3830,HTTP Request,200,OK,Thread Group 3-33,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,3755,4587,4131
1650338891491,4542,HTTP Request,200,OK,Thread Group 3-45,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,3,,4486,4670,3697
1650338891651,4670,HTTP Request,200,OK,Thread Group 3-9,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4573,5138,4711
1650338891098,5380,HTTP Request,200,OK,Thread Group 3-19,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,5306,5202,4249
1650338891128,5355,HTTP Request,200,OK,Thread Group 3-27,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,5262,4925,4810
1650338891323,5227,HTTP Request,200,OK,Thread Group 3-39,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,5075,4120,5520
1650338891390,5178,HTTP Request,200,OK,Thread Group 3-18,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,5124,4661,5491
1650338893246,3585,HTTP Request,200,OK,Thread Group 3-34,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,3489,4522,4217
1650338892033,4815,HTTP Request,200,OK,Thread Group 3-17,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4688,4795,4143
1650338891550,5391,HTTP Request,200,OK,Thread Group 3-15,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,5326,4518,4700
1650338892235,4943,HTTP Request,200,OK,Thread Group 3-8,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4848,5657,4634
1650338892699,4534,HTTP Request,200,OK,Thread Group 3-47,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4479,5089,4463
1650338892995,4371,HTTP Request,200,OK,Thread Group 3-24,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4332,5142,4739
1650338892431,4994,HTTP Request,200,OK,Thread Group 3-29,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4950,4757,5681
1650338892633,4980,HTTP Request,200,OK,Thread Group 3-20,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4905,4389,4970
1650338892715,4929,HTTP Request,200,OK,Thread Group 3-30,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,2,,4882,4869,4669
1650338892098,5765,HTTP Request,200,OK,Thread Group 3-46,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,5611,4585,5267
1650338892315,5560,HTTP Request,200,OK,Thread Group 3-41,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,5434,5429,5216
1650338893316,4570,HTTP Request,200,OK,Thread Group 3-48,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4426,4651,4913
1650338892774,5118,HTTP Request,200,OK,Thread Group 3-10,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,5013,5545,5516
1650338893356,4642,HTTP Request,200,OK,Thread Group 3-26,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4575,4925,4267
1650338893230,4923,HTTP Request,200,OK,Thread Group 3-40,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,5,,4862,4964,6846
1650338893667,4560,HTTP Request,200,OK,Thread Group 3-12,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,27,,4496,4938,5363
1650338893812,4657,HTTP Request,200,OK,Thread Group 3-42,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4582,4566,5224
1650338893911,4699,HTTP Request,200,OK,Thread Group 3-49,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4626,4816,5074
1650338893338,5417,HTTP Request,200,OK,Thread Group 3-25,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,4,,5324,5164,4523
1650338893315,5447,HTTP Request,200,OK,Thread Group 3-4,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,5351,4595,5265
1650338893478,5366,HTTP Request,200,OK,Thread Group 3-1,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,5289,5323,5404
1650338893308,5574,HTTP Request,200,OK,Thread Group 3-35,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,7,,5494,4772,5074
1650338894011,4935,HTTP Request,200,OK,Thread Group 3-32,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4869,5159,5732
1650338893840,5181,HTTP Request,200,OK,Thread Group 3-11,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,5126,4809,4648
1650338893667,5422,HTTP Request,200,OK,Thread Group 3-28,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,5376,5000,5137
1650338894170,5097,HTTP Request,200,OK,Thread Group 3-36,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,5033,4610,4653
1650338894515,4894,HTTP Request,200,OK,Thread Group 3-50,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4769,5220,4945
1650338894555,4939,HTTP Request,200,OK,Thread Group 3-6,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4814,5873,6160
1650338893840,5655,HTTP Request,200,OK,Thread Group 3-37,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,2,,5586,5002,4490
1650338894286,5458,HTTP Request,200,OK,Thread Group 3-31,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,5379,4760,4429
1650338894554,5233,HTTP Request,200,OK,Thread Group 3-23,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,5169,5115,5848
1650338894797,5045,HTTP Request,200,OK,Thread Group 3-13,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,5002,5059,4930
1650338894554,5464,HTTP Request,200,OK,Thread Group 3-43,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,5378,6030,4816
1650338895656,4385,HTTP Request,200,OK,Thread Group 3-22,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,4311,5065,4473
1650338895698,4600,HTTP Request,200,OK,Thread Group 3-21,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4522,5662,6209
1650338895008,5281,HTTP Request,200,OK,Thread Group 3-5,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,5228,5348,5402
1650338894782,5635,HTTP Request,200,OK,Thread Group 3-7,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,5524,4639,3599
1650338895192,5263,HTTP Request,200,OK,Thread Group 3-3,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,5149,4950,4773
1650338894293,6330,HTTP Request,200,OK,Thread Group 3-2,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,6301,5279,6218
1650338896483,4358,HTTP Request,200,OK,Thread Group 3-27,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4255,4839,5448
1650338895153,5708,HTTP Request,200,OK,Thread Group 3-14,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,5634,5335,5357
1650338895470,5416,HTTP Request,200,OK,Thread Group 3-44,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,5327,4640,4640
1650338894896,6125,HTTP Request,200,OK,Thread Group 3-38,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,1,,6040,5303,5101
1650338896033,5097,HTTP Request,200,OK,Thread Group 3-45,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,5051,5219,5408
1650338896321,5034,HTTP Request,200,OK,Thread Group 3-9,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4955,5466,4742
1650338895826,5543,HTTP Request,200,OK,Thread Group 3-16,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,5436,4861,5181
1650338896478,5046,HTTP Request,200,OK,Thread Group 3-19,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4974,4712,5493
1650338896941,4603,HTTP Request,200,OK,Thread Group 3-15,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,4541,4620,5470
1650338897178,4796,HTTP Request,200,OK,Thread Group 3-8,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,4,,4694,5551,4628
1650338895882,6134,HTTP Request,200,OK,Thread Group 3-33,text,true,,37675170,50,50,http://localhost:50001/calculationsStored,,0,0,,6018,5344,4552
1650338897366,5005,HTTP Request,200,OK,Thread Group 3-24,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,1,,4729,5959,4120
1650338897426,4927,HTTP Request,200,OK,Thread Group 3-29,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,4656,4715,6185
1650338896568,5806,HTTP Request,200,OK,Thread Group 3-18,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,5528,5050,5230
1650338897892,4591,HTTP Request,200,OK,Thread Group 3-10,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,4536,5586,4775
1650338896848,5680,HTTP Request,200,OK,Thread Group 3-17,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,1,,5611,5215,4167
1650338896831,5766,HTTP Request,200,OK,Thread Group 3-34,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,12,,5710,5071,5522
1650338897886,4846,HTTP Request,200,OK,Thread Group 3-48,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,1,,4783,4949,4611
1650338897866,5051,HTTP Request,200,OK,Thread Group 3-46,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,8,,4955,4149,4808
1650338896550,6374,HTTP Request,200,OK,Thread Group 3-39,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,1,,6273,4783,5040
1650338897613,5346,HTTP Request,200,OK,Thread Group 3-20,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,2,,5293,5122,4995
1650338897875,5227,HTTP Request,200,OK,Thread Group 3-41,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,5137,5348,5125
1650338898154,5179,HTTP Request,200,OK,Thread Group 3-40,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,5019,5339,4813
1650338898882,4471,HTTP Request,200,OK,Thread Group 3-35,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,11,,4337,4548,5084
1650338899090,4359,HTTP Request,200,OK,Thread Group 3-28,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,14,,4315,5647,4227
1650338898469,5011,HTTP Request,200,OK,Thread Group 3-42,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,4920,5026,4842
1650338898611,5025,HTTP Request,200,OK,Thread Group 3-49,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,4961,4543,4732
1650338898946,4896,HTTP Request,200,OK,Thread Group 3-32,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,1,,4828,4385,4588
1650338899268,4608,HTTP Request,200,OK,Thread Group 3-36,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,4556,5063,5427
1650338898756,5389,HTTP Request,200,OK,Thread Group 3-25,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,5353,5002,3732
1650338898227,6047,HTTP Request,200,OK,Thread Group 3-12,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,5,,5955,5279,4780
1650338899495,4815,HTTP Request,200,OK,Thread Group 3-37,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,4686,4746,5755
1650338898762,5743,HTTP Request,200,OK,Thread Group 3-4,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,0,,5678,6127,4463
1650338899494,5248,HTTP Request,200,OK,Thread Group 3-6,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,12,,5052,6054,5341
1650338897998,6745,HTTP Request,200,OK,Thread Group 3-26,text,true,,37675170,48,48,http://localhost:50001/calculationsStored,,0,1,,6559,4660,4881
